1752027950.044147,0
1752027950.151484,0
1752027950.277043,0
1752027950.392443,0
1752027950.521892,0
1752027950.635481,0
1752027950.747721,0
1752027950.863970,0
1752027950.984810,0
1752027951.107857,0
1752027951.224327,0
1752027951.339352,0
1752027951.459915,0
1752027951.569007,0
1752027951.706885,0
1752027951.827945,0
1752027951.938979,0
1752027952.048242,0
1752027952.160097,0
1752027952.271732,1
1752027952.379561,1
1752027952.486901,0
1752027952.596003,0
1752027952.711215,1
1752027952.827348,1
1752027952.957279,0
1752027953.079765,0
1752027953.204801,0
1752027953.326032,1
1752027953.435943,0
1752027953.555688,0
1752027953.662605,0
1752027953.771807,0
1752027953.879706,0
1752027953.989628,0
1752027954.125036,0
1752027954.237640,0
1752027954.345263,0
1752027954.460919,0
1752027954.576750,1
1752027954.692178,0
1752027954.801766,0
1752027954.915093,0
1752027955.026143,0
1752027955.141060,1
1752027955.245874,1
1752027955.352450,1
1752027955.463789,0
1752027955.581618,0
1752027955.695928,0
1752027955.806714,0
1752027955.918145,0
1752027956.028642,0
1752027956.141295,0
1752027956.256583,1
1752027956.366559,0
1752027956.552241,0
1752027956.659626,1
1752027956.774068,0
1752027956.885386,0
1752027956.999310,0
1752027957.113662,0
1752027957.225708,0
1752027957.356185,0
1752027957.466377,1
1752027957.579590,0
1752027957.694181,0
1752027957.810109,0
1752027957.924151,0
1752027958.037158,0
1752027958.151899,0
1752027958.276340,0
1752027958.391479,0
1752027958.503611,0
1752027958.615486,0
1752027958.729638,0
1752027958.842475,0
1752027958.954249,0
1752027959.067333,0
1752027959.177484,0
1752027959.289341,0
1752027959.399544,0
1752027959.511011,0
1752027959.622642,0
1752027959.733633,0
1752027959.843376,0
1752027959.959616,0
1752027960.124660,1
1752027960.234749,0
1752027960.345785,0
1752027960.457338,0
1752027960.568310,0
1752027960.679143,0
1752027960.842345,1
1752027960.952290,0
1752027961.064713,0
1752027961.174534,0
1752027961.288646,0
1752027961.398856,0
1752027961.527834,0
1752027961.639001,0
1752027961.753240,1
1752027961.865135,0
1752027961.978816,0
1752027962.091964,0
1752027962.202130,0
1752027962.358114,0
1752027962.470421,0
1752027962.583575,1
1752027962.699453,1
1752027962.809084,0
1752027962.921265,0
1752027963.034380,0
1752027963.192045,0
1752027963.307597,1
1752027963.419205,0
1752027963.531614,0
1752027963.644568,0
1752027963.783227,0
1752027963.901451,0
1752027964.014531,1
1752027964.124850,0
1752027964.236175,0
1752027964.347331,0
1752027964.459280,0
1752027964.570808,0
1752027964.680920,0
1752027964.824932,1
1752027964.938923,0
1752027965.050026,0
1752027965.162545,0
1752027965.272882,0
1752027965.384750,0
1752027965.526679,0
1752027965.639968,0
1752027965.753945,0
1752027965.864730,0
1752027965.977323,0
1752027966.087419,0
1752027966.201678,0
