1752889342.656907,0
1752889342.762539,0
1752889342.875484,23
1752889342.981985,30
1752889343.090021,33
1752889343.204631,35
1752889343.319736,42
1752889343.430682,45
1752889343.535763,51
1752889343.643069,54
1752889343.750254,62
1752889343.865047,71
1752889343.972512,80
1752889344.081863,91
1752889344.190599,100
1752889344.297848,99
1752889344.404188,99
1752889344.512878,99
1752889344.618114,96
1752889344.722070,96
1752889344.836272,99
1752889344.948860,100
1752889345.061139,100
1752889345.170871,99
1752889345.277946,100
1752889345.383575,100
1752889345.493518,100
1752889345.599145,100
1752889345.705176,99
1752889345.817471,97
1752889345.925684,98
1752889346.033059,100
1752889346.148361,99
1752889346.254179,98
1752889346.364270,100
1752889346.471342,99
1752889346.577737,97
1752889346.685822,100
1752889346.796956,99
1752889346.905689,95
1752889347.011821,83
1752889347.120188,86
1752889347.233113,98
1752889347.344317,97
1752889347.464070,99
1752889347.571504,99
1752889347.685974,92
1752889347.802040,95
1752889347.917572,96
1752889348.033900,98
1752889348.144808,98
1752889348.255545,97
1752889348.365482,97
1752889348.475369,95
1752889348.585908,97
1752889348.705438,98
1752889348.817410,98
1752889348.935042,100
1752889349.050236,100
1752889349.164343,100
1752889349.277145,97
1752889349.389554,92
1752889349.501562,91
1752889349.616663,87
1752889349.732459,91
1752889349.848639,90
1752889349.961341,87
1752889350.066360,86
1752889350.173651,82
1752889350.286642,84
1752889350.398105,88
1752889350.502810,89
1752889350.616222,86
1752889350.727154,81
1752889350.842027,79
1752889350.955092,79
1752889351.067513,82
1752889351.187661,80
1752889351.302234,80
1752889351.419472,74
1752889351.542295,76
1752889351.651690,75
1752889351.769283,77
1752889351.890368,78
1752889352.006629,73
1752889352.122945,79
1752889352.233383,80
1752889352.344383,77
1752889352.463197,82
1752889352.572755,78
1752889352.707800,80
1752889352.821883,84
1752889352.937089,74
1752889353.049564,71
1752889353.161173,68
1752889353.275275,64
1752889353.400535,60
1752889353.517859,60
1752889353.628908,61
1752889353.746909,62
1752889353.857469,63
1752889353.966156,69
1752889354.075710,74
1752889354.192255,80
1752889354.305969,80
1752889354.422649,84
1752889354.534395,88
1752889354.645190,88
1752889354.757282,97
1752889354.871450,99
1752889354.982837,96
1752889355.099706,96
1752889355.220352,93
1752889355.330520,92
1752889355.439256,90
1752889355.552716,90
1752889355.666552,93
1752889355.777483,90
1752889355.893570,89
1752889356.012736,91
1752889356.130379,85
1752889356.238299,84
1752889356.352882,84
1752889356.469089,82
1752889356.576622,80
1752889356.689013,80
1752889356.802193,79
1752889356.935536,73
1752889357.045699,73
1752889357.161725,75
1752889357.275709,71
1752889357.387197,69
1752889357.500141,68
1752889357.612007,69
1752889357.725185,64
1752889357.847117,62
1752889357.962133,62
1752889358.075096,66
1752889358.188622,65
1752889358.302268,65
1752889358.413706,63
1752889358.524148,67
1752889358.637752,64
1752889358.748516,67
1752889358.861605,67
1752889358.988661,73
1752889359.102671,78
1752889359.213878,80
1752889359.325964,81
1752889359.438085,82
1752889359.548214,83
1752889359.662070,83
1752889359.772139,85
1752889359.882106,86
1752889359.991363,84
1752889360.101491,85
1752889360.212336,86
1752889360.322914,82
1752889360.428484,87
1752889360.541618,87
1752889360.661032,88
1752889360.774262,90
1752889360.885002,90
1752889360.998319,92
1752889361.112568,88
1752889361.221701,88
1752889361.330647,90
1752889361.438549,92
1752889361.559518,94
1752889361.672402,95
1752889361.786048,92
1752889361.894807,91
1752889362.003664,95
1752889362.114631,93
1752889362.232127,95
1752889362.347540,92
1752889362.462260,94
1752889362.578046,95
1752889362.693738,98
1752889362.803110,99
1752889362.915669,98
1752889363.023055,99
1752889363.134670,99
1752889363.245894,98
1752889363.357286,98
1752889363.470332,99
1752889363.589828,96
1752889363.701760,97
1752889363.816196,100
1752889363.925903,96
1752889364.036260,97
1752889364.144666,95
1752889364.258945,95
1752889364.372794,92
1752889364.492320,93
1752889364.605053,95
1752889364.716052,96
1752889364.828613,94
1752889364.937681,93
1752889365.045082,91
1752889365.154651,86
1752889365.263826,85
1752889365.373573,85
1752889365.487256,84
1752889365.607345,82
1752889365.716840,75
1752889365.825956,76
1752889365.938039,75
1752889366.048843,75
1752889366.168171,75
1752889366.301509,80
1752889366.431152,79
1752889366.541879,80
1752889366.659238,78
1752889366.788065,75
1752889366.902119,79
1752889367.013119,79
1752889367.121336,80
1752889367.232723,79
1752889367.347579,78
1752889367.453641,85
1752889367.563302,88
1752889367.685192,91
1752889367.800892,89
1752889367.913172,88
1752889368.026114,87
1752889368.136498,86
1752889368.246714,84
1752889368.355610,81
1752889368.465409,76
1752889368.575392,67
1752889368.684380,62
1752889368.798408,52
1752889368.910130,47
1752889369.020123,43
1752889369.129843,39
1752889369.241025,37
1752889369.351975,42
1752889369.462895,50
1752889369.577914,58
1752889369.685572,64
1752889369.797756,68
1752889369.907385,69
1752889370.021179,77
1752889370.131385,76
1752889370.248860,79
1752889370.358457,80
1752889370.469798,81
1752889370.582662,83
1752889370.693377,88
1752889370.811202,90
1752889370.920256,91
1752889371.033726,93
1752889371.145272,95
1752889371.253267,95
1752889371.374692,98
1752889371.521914,99
1752889371.632747,100
1752889371.745563,100
1752889371.854096,99
1752889371.968947,99
1752889372.078585,100
1752889372.189694,98
