1752889483.474479,0
1752889483.581777,0
1752889483.687606,2
1752889483.792729,10
1752889483.898860,14
1752889484.004224,16
1752889484.110086,17
1752889484.215150,16
1752889484.320379,17
1752889484.424692,17
1752889484.529241,18
1752889484.635728,20
1752889484.745860,21
1752889484.852095,22
1752889484.958216,23
1752889485.064178,13
1752889485.169272,8
1752889485.275786,8
1752889485.380438,10
1752889485.487960,13
1752889485.596029,10
1752889485.700590,11
1752889485.805986,11
1752889485.912998,13
1752889486.018964,14
1752889486.125197,16
1752889486.231517,17
1752889486.335557,14
1752889486.440458,15
1752889486.545033,13
1752889486.651618,15
1752889486.756761,14
1752889486.861842,15
1752889486.965990,13
1752889487.071406,12
1752889487.175757,12
1752889487.281054,13
1752889487.387890,13
1752889487.495302,15
1752889487.600487,14
1752889487.705853,12
1752889487.812437,12
1752889487.918324,13
1752889488.024575,14
1752889488.130909,15
1752889488.239532,14
1752889488.350183,11
1752889488.454989,12
1752889488.561092,12
1752889488.668097,12
1752889488.773669,13
1752889488.880754,14
1752889488.985413,14
1752889489.091959,13
1752889489.202013,12
1752889489.311642,12
1752889489.419703,13
1752889489.531129,12
1752889489.636549,14
1752889489.745917,11
1752889489.854566,12
1752889489.963083,11
1752889490.068840,11
1752889490.177818,13
1752889490.287376,11
1752889490.393733,14
1752889490.502671,12
1752889490.608217,13
1752889490.713429,12
1752889490.829938,13
1752889490.964650,13
1752889491.073244,14
1752889491.179665,13
1752889491.288925,10
1752889491.395552,10
1752889491.502885,11
1752889491.610000,12
1752889491.714171,14
1752889491.821830,14
1752889491.925768,13
1752889492.035055,12
1752889492.139573,12
1752889492.244872,12
1752889492.352318,11
1752889492.459966,14
1752889492.567500,15
1752889492.679769,12
1752889492.785366,12
1752889492.895043,11
1752889493.002836,11
1752889493.118703,13
1752889493.231685,13
1752889493.337905,12
1752889493.445302,10
1752889493.551188,11
1752889493.657841,12
1752889493.762643,12
1752889493.866911,7
1752889493.972096,1
1752889494.082834,1
1752889494.187464,1
1752889494.291531,3
1752889494.397087,3
1752889494.504305,5
1752889494.610096,7
1752889494.714616,10
1752889494.821959,7
1752889494.931555,8
1752889495.038169,8
1752889495.143631,8
1752889495.250353,10
1752889495.354410,13
1752889495.459302,15
1752889495.563635,11
1752889495.667753,12
1752889495.784962,13
1752889495.890770,14
1752889495.996636,15
1752889496.101510,15
1752889496.215046,13
1752889496.319079,14
1752889496.423043,15
1752889496.527502,14
1752889496.632370,16
1752889496.737946,15
1752889496.842509,16
1752889496.946881,13
1752889497.051046,13
1752889497.157682,13
1752889497.263462,14
1752889497.370715,13
1752889497.478062,17
1752889497.583380,11
1752889497.689582,11
1752889497.797386,14
1752889497.902718,14
1752889498.007716,12
1752889498.112258,14
1752889498.220884,12
1752889498.330764,12
1752889498.437155,12
1752889498.550709,12
1752889498.656604,14
1752889498.771035,15
1752889498.892132,11
1752889499.005533,12
1752889499.119304,12
1752889499.232082,12
1752889499.343049,13
1752889499.453389,14
1752889499.565114,13
1752889499.679254,13
1752889499.791622,12
1752889499.901092,12
1752889500.010322,14
1752889500.123325,15
1752889500.240772,14
1752889500.353894,12
1752889500.464266,12
1752889500.576017,12
1752889500.689986,13
1752889500.799901,14
1752889500.916131,16
1752889501.029473,13
1752889501.140819,13
1752889501.255386,13
1752889501.365287,13
1752889501.473723,14
1752889501.586506,16
1752889501.690485,11
1752889501.801783,11
1752889501.923688,13
1752889502.031248,13
1752889502.135504,13
